state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage,all_pediatric_inpatient_bed_occupied,all_pediatric_inpatient_bed_occupied_coverage,all_pediatric_inpatient_beds,all_pediatric_inpatient_beds_coverage,previous_day_admission_pediatric_covid_confirmed_0_4,previous_day_admission_pediatric_covid_confirmed_0_4_coverage,previous_day_admission_pediatric_covid_confirmed_12_17,previous_day_admission_pediatric_covid_confirmed_12_17_coverage,previous_day_admission_pediatric_covid_confirmed_5_11,previous_day_admission_pediatric_covid_confirmed_5_11_coverage,previous_day_admission_pediatric_covid_confirmed_unknown,previous_day_admission_pediatric_covid_confirmed_unknown_coverage,staffed_icu_pediatric_patients_confirmed_covid,staffed_icu_pediatric_patients_confirmed_covid_coverage,staffed_pediatric_icu_bed_occupancy,staffed_pediatric_icu_bed_occupancy_coverage,total_staffed_pediatric_icu_beds,total_staffed_pediatric_icu_beds_coverage
AK,1,6,11,1,15,2,0,10,1190,18,921,18,13,10,3,18,0,10,1,18,0,10,76,18,2,12,3,18,12,10,12,18,1,10,1,18,114,18,0.77394958,18,921,1190,0.021959459,10,13,592,0.016993464,10,13,765,0.025641026,12,2,78,0.666666667,18,76,114,,0,18,0,17,0,17,0,17,0,17,1,17,2,17,0,17,0,18,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,1,9,0,0,0,0,0,0,0,18,0,18,0,8,0,8,3,0,8,18,26,18,55,18,1,18,0,17,0,17,0,18,1,18,5,18,6,18
CA,10,102,241,37,248,68,9,170,60374,353,45838,353,797,166,164,353,59,184,3,345,6,165,4524,351,86,167,75,351,744,166,799,353,53,167,63,345,6483,351,0.759234107,353,45838,60374,0.031965668,166,797,24933,0.024654314,166,797,32327,0.023942094,166,86,3592,0.697825081,351,4524,6483,,1,351,13,346,9,346,8,345,21,345,28,345,35,344,43,345,6,351,0,180,1,180,3,180,6,180,4,180,13,180,11,180,17,180,4,170,10,139,2087,1187,518,0,0,0,4,353,7,353,0,106,0,152,35,2,149,353,2681,345,4272,345,2,343,1,338,0,338,0,341,8,345,837,345,1294,345
FL,3,41,171,8,129,78,11,104,55785,214,41016,214,553,96,170,215,105,119,5,209,11,106,4561,213,63,96,118,213,531,96,876,215,22,96,29,209,6368,213,0.735251412,214,41016,55785,0.025734097,96,553,21489,0.018129364,96,553,30503,0.01826087,96,63,3450,0.716237437,213,4561,6368,,0,212,3,209,5,209,8,209,19,209,34,211,47,210,47,210,8,215,0,118,4,116,6,116,6,116,9,116,18,116,18,116,22,116,23,118,5,88,574,0,50,0,40,270,12,215,15,215,0,94,0,94,114,3,94,215,1727,209,2605,209,3,209,0,203,0,203,2,206,9,209,695,209,980,209
SC,17,6,39,20,33,9,1,45,9740,62,7114,62,148,44,15,62,22,45,0,61,0,44,823,62,32,44,10,62,139,44,47,62,9,44,9,61,1230,62,0.730390144,62,7114,9740,0.025955805,44,148,5702,0.019323671,44,148,7659,0.033126294,44,32,966,0.669105691,62,823,1230,,0,62,1,58,0,58,0,58,3,58,4,58,3,58,3,58,1,57,0,45,0,45,2,45,2,45,9,45,4,45,3,45,2,45,0,40,0,32,413,1595,706,0,0,0,1,62,2,62,0,31,0,31,6,0,31,62,240,61,438,61,0,61,0,57,0,57,0,56,0,61,54,61,95,61
MN,0,0,128,6,81,41,0,11,9082,128,7349,128,1,11,10,128,0,12,0,127,0,11,588,128,0,11,4,128,1,11,57,128,0,11,1,127,847,128,0.809182999,128,7349,9082,0.009345794,11,1,107,0.003546099,11,1,282,0,11,0,16,0.694214876,128,588,847,,0,128,2,128,0,128,0,128,0,128,1,128,1,128,6,128,0,128,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,,0,522,,176,0,,0,5,128,0,128,,0,,0,6,,0,128,419,127,591,127,0,127,0,127,0,127,0,127,0,127,89,127,118,127
OK,0,1,125,13,88,25,1,28,8606,126,5599,126,61,27,7,126,28,79,0,124,0,27,620,125,13,27,8,125,53,27,28,126,8,27,7,124,884,125,0.65059261,126,5599,8606,0.021661932,27,61,2816,0.01591858,27,61,3832,0.025193798,27,13,516,0.701357466,125,620,884,,0,126,1,117,0,117,1,117,0,117,2,117,2,117,0,117,1,126,1,29,3,29,2,29,3,29,3,29,3,29,8,29,5,29,0,29,0,28,0,0,0,0,0,0,0,126,2,126,0,23,0,23,2,0,23,126,277,124,415,124,0,124,0,114,0,115,0,114,0,124,53,124,90,124
MO,1,19,97,20,67,30,8,53,14443,117,11781,117,201,50,9,117,67,58,2,113,4,52,1322,117,38,51,14,117,191,50,96,117,10,51,5,113,1725,117,0.815689261,117,11781,14443,0.026527649,50,201,7577,0.022950445,50,201,8758,0.032986111,51,38,1152,0.766376812,117,1322,1725,,0,116,0,109,0,108,0,109,1,109,1,109,5,109,2,110,0,117,2,57,2,57,4,57,4,57,12,57,16,57,12,57,15,57,0,57,1,40,56,0,0,0,0,0,1,117,1,117,0,40,0,40,8,0,40,117,649,113,906,113,2,113,0,104,0,105,0,113,0,113,169,113,230,113
WV,0,0,54,21,29,4,1,47,4728,53,3568,53,21,47,1,54,5,51,0,50,0,47,431,54,2,47,2,54,21,47,19,54,0,47,0,50,592,54,0.75465313,53,3568,4728,0.006111758,47,21,3436,0.004625551,47,21,4540,0.003508772,47,2,570,0.728040541,54,431,592,,0,54,0,54,0,54,0,54,0,54,0,54,1,54,0,54,0,54,0,51,1,51,0,51,1,51,0,51,0,51,1,51,2,51,0,51,,0,,,,,,,0,54,1,54,,0,,0,2,,0,54,150,50,253,50,0,50,0,50,0,50,0,3,0,50,25,50,44,50
ID,0,9,37,2,38,6,1,31,2769,45,1907,45,24,28,4,46,2,29,0,45,0,28,176,46,0,28,0,46,23,28,21,46,1,28,1,45,242,46,0.68869628,45,1907,2769,0.010638298,27,16,1504,0.007655502,27,16,2090,0,28,0,189,0.727272727,46,176,242,,0,46,1,41,0,41,0,41,0,41,0,41,2,41,1,41,0,46,0,29,1,29,0,29,1,29,0,29,0,29,0,29,0,29,0,29,1,28,329,40,226,0,0,0,0,46,0,46,0,12,0,12,1,18,22,46,60,45,47,45,0,45,0,40,0,40,0,45,0,45,6,45,9,45
MA,0,0,73,0,0,73,,0,15746,73,13205,73,,0,20,73,0,1,1,72,,0,951,73,,0,8,73,,0,97,73,,0,12,72,1196,73,0.838625683,73,13205,15746,,,,,,,,,,,,,0.795150502,73,951,1196,,0,73,0,73,2,73,1,73,3,73,3,73,4,73,7,73,0,73,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,0,,,,,,,3,73,1,73,,0,,0,12,,0,73,489,72,1064,72,1,72,0,72,0,72,0,72,0,72,149,72,188,72
UT,0,5,46,0,42,9,0,36,5812,51,3539,51,25,35,3,51,1,36,0,50,0,35,307,51,0,35,0,51,23,35,23,51,2,35,2,50,521,51,0.608912595,51,3539,5812,0.009225092,35,25,2710,0.005405405,35,25,4625,0,35,0,386,0.58925144,51,307,521,,0,51,0,50,0,50,0,50,1,50,0,50,2,50,0,50,0,51,0,36,0,36,0,36,0,36,0,36,0,36,1,36,0,36,0,36,0,13,0,0,0,0,0,0,1,51,0,51,0,13,0,13,4,0,13,51,252,50,380,50,0,50,0,49,0,49,0,50,2,50,33,50,50,50
ND,0,3,42,7,29,9,0,25,1919,44,1399,44,7,25,4,45,0,27,0,44,0,26,116,45,1,25,1,45,7,25,11,45,0,25,0,44,213,45,0.729025534,44,1399,1919,0.008974359,24,7,780,0.006272401,24,7,1116,0.00729927,25,1,137,0.544600939,45,116,213,,0,45,1,40,0,40,0,40,0,40,1,40,1,40,1,40,0,45,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,1,27,0,22,16,0,19,0,0,0,0,45,0,45,0,3,0,3,3,0,3,45,56,44,77,44,0,44,0,39,0,39,0,44,0,44,6,44,10,44
AL,0,5,92,10,26,61,0,35,13011,97,9480,97,24,35,18,97,5,34,1,95,0,34,1256,96,2,35,8,96,30,38,79,97,6,35,8,95,1624,96,0.728614249,97,9480,13011,0.010054462,35,24,2387,0.006724573,35,24,3569,0.004106776,35,2,487,0.773399015,96,1256,1624,,0,97,1,97,0,97,0,97,5,97,4,97,6,97,2,97,0,97,0,37,0,37,0,37,1,37,0,37,2,38,3,37,1,36,0,34,2,35,0,0,0,0,0,0,3,97,1,97,0,6,0,6,8,0,36,97,256,95,516,95,0,95,0,95,1,95,0,95,2,95,31,95,52,95
CO,0,24,68,0,73,19,5,39,10310,92,6474,92,50,40,10,92,7,44,0,90,1,40,764,92,8,40,4,92,47,40,42,92,3,40,1,90,1272,92,0.627934045,92,6474,10310,0.013842746,40,50,3612,0.007912644,40,50,6319,0.01010101,40,8,792,0.600628931,92,764,1272,,0,92,0,86,0,86,0,86,1,86,3,86,2,86,4,83,0,92,0,43,0,43,1,43,1,43,0,43,3,43,1,43,1,43,0,43,0,34,56,246,95,0,0,0,0,92,2,92,0,29,0,29,1,0,29,92,394,90,680,90,0,90,0,84,0,84,0,90,1,90,66,90,101,90
NC,1,38,74,8,72,33,25,101,20135,113,15680,113,626,101,27,113,123,106,0,109,1,101,1669,113,86,101,21,113,618,101,191,113,8,101,5,109,2144,113,0.778743481,113,15680,20135,0.041076115,101,626,15240,0.032068029,101,626,19521,0.041707081,101,86,2062,0.778451493,113,1669,2144,,0,113,1,113,2,113,2,113,5,113,4,113,3,113,10,113,0,113,1,105,8,105,8,105,14,105,16,105,19,105,41,105,16,105,0,105,8,101,0,0,0,0,0,0,1,113,2,113,0,101,0,101,16,2,101,113,576,109,887,109,0,109,0,109,0,109,0,109,0,109,105,109,146,109
OR,1,16,43,1,42,17,1,33,6581,60,4932,60,88,32,8,60,13,34,1,58,3,32,442,60,9,36,4,60,81,32,75,60,7,32,5,58,631,60,0.749430178,60,4932,6581,0.031350196,32,88,2807,0.024922118,32,88,3531,0.02244389,36,9,401,0.700475436,60,442,631,,0,59,0,57,0,57,1,57,1,57,1,57,3,57,2,58,1,56,0,34,0,34,0,34,1,34,3,34,4,34,3,34,2,34,0,34,3,31,902,0,97,0,0,0,0,60,1,60,0,29,0,29,5,0,29,60,241,58,378,58,1,58,0,55,0,55,0,54,1,58,18,58,22,58
MD,12,4,34,14,18,18,3,21,9859,50,7986,50,405,22,11,50,37,23,1,49,2,22,832,50,74,22,6,50,388,22,73,50,17,22,2,49,1179,50,0.8100213,50,7986,9859,0.099337748,22,405,4077,0.083264803,22,405,4864,0.110778443,22,74,668,0.705682782,50,832,1179,,0,50,0,49,1,49,0,49,1,49,2,49,3,49,4,49,0,50,0,23,2,23,1,23,0,23,7,23,10,23,9,23,8,23,0,23,0,20,214,45,45,0,0,0,2,50,0,50,0,20,2,20,5,0,20,50,271,49,482,49,1,49,0,48,0,48,0,49,1,49,11,49,20,49
NM,0,2,45,14,30,3,0,2,4112,46,2918,46,0,2,4,47,0,40,0,45,0,1,295,46,0,2,2,46,0,2,26,46,0,2,1,45,380,46,0.70963035,46,2918,4112,0,2,0,45,0,2,0,95,0,2,0,4,0.776315789,46,295,380,,0,46,0,41,0,41,0,41,2,41,1,41,0,41,1,41,0,46,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,0,2,45,0,9,0,0,0,0,46,0,46,,0,,0,2,,0,46,136,45,232,45,0,45,0,42,0,40,0,46,0,45,13,45,34,45
DE,1,1,8,1,7,2,3,4,2520,10,1932,10,29,4,4,10,57,5,0,9,4,4,120,10,1,4,3,10,20,4,24,10,9,4,1,9,174,10,0.766666667,10,1932,2520,0.023424879,4,29,1238,0.017629179,4,29,1645,0.008928571,4,1,112,0.689655172,10,120,174,,0,10,0,10,0,10,0,10,1,10,1,10,0,10,2,10,0,10,0,5,4,5,3,5,2,5,13,5,11,5,14,5,10,5,0,5,0,3,115,0,0,0,0,0,0,10,0,10,0,3,0,3,0,0,3,10,167,9,243,9,0,9,0,9,0,9,0,9,2,9,33,9,44,9
WY,1,2,24,2,18,7,0,21,1265,27,548,27,1,21,1,27,2,23,0,25,0,21,35,27,2,21,0,27,1,21,2,27,0,21,0,25,108,27,0.433201581,27,548,1265,0.00280112,21,1,357,0.001233046,21,1,811,0.03030303,21,2,66,0.324074074,27,35,108,,0,27,0,27,0,27,1,27,0,27,0,27,0,27,0,27,0,27,0,23,0,23,1,23,0,23,0,23,0,23,1,23,0,23,0,23,0,17,14,0,159,0,0,0,0,27,0,27,0,4,0,17,0,0,4,27,6,25,25,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25
IA,0,16,100,0,75,41,0,54,7024,116,4370,116,18,52,7,116,0,54,0,114,0,52,333,116,1,52,1,116,18,52,33,116,0,52,0,114,550,116,0.62215262,116,4370,7024,0.006547836,52,18,2749,0.004283674,52,18,4202,0.003076923,52,1,325,0.605454545,116,333,550,,0,116,0,94,0,94,1,94,0,94,1,94,1,94,4,94,0,116,0,54,0,53,0,53,0,53,0,53,0,53,0,53,0,53,0,54,0,53,347,0,647,0,0,0,1,116,0,116,0,16,0,16,1,0,16,116,172,114,379,114,0,114,0,92,0,92,0,114,0,114,37,114,71,114
RI,1,0,13,1,11,2,0,2,2179,13,1902,13,1,2,4,14,0,3,0,13,0,2,119,14,0,2,1,14,1,2,11,14,0,2,1,13,146,14,0.872877467,13,1902,2179,0.008849558,2,1,113,0.00617284,2,1,162,0,2,0,17,0.815068493,14,119,146,,0,14,0,14,0,14,0,14,1,14,1,14,1,14,0,14,1,14,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,1,0,0,0,0,0,0,0,14,0,14,0,1,0,1,1,0,1,14,204,13,231,13,0,13,0,13,0,13,0,13,0,13,86,13,96,13
AR,2,7,79,12,73,3,0,26,7522,88,5145,88,35,22,9,88,16,24,0,86,0,22,585,88,9,22,5,88,34,22,31,88,1,22,1,86,851,88,0.683993619,88,5145,7522,0.021671827,22,35,1615,0.016509434,22,35,2120,0.030927835,22,9,291,0.687426557,88,585,851,,0,88,2,82,0,82,0,82,2,82,1,82,3,82,1,82,0,88,0,24,0,23,1,23,4,23,0,23,3,23,5,23,3,23,0,24,0,19,0,0,1,0,0,0,0,88,2,88,0,16,0,16,1,0,16,88,314,86,483,86,0,86,0,80,0,79,0,86,0,86,73,86,85,86
NJ,1,4,82,5,74,8,9,82,23432,86,15948,86,179,82,20,87,37,84,0,86,2,82,1140,86,14,82,10,86,168,82,147,87,11,82,8,86,2710,86,0.680607716,86,15948,23432,0.011491301,82,179,15577,0.007806367,82,179,22930,0.004444444,81,12,2700,0.420664207,86,1140,2710,,0,87,1,87,1,87,1,87,0,87,0,87,6,87,11,87,0,87,0,84,2,84,9,84,1,84,2,84,11,84,6,84,6,84,0,84,0,5,38,0,0,0,0,0,1,87,0,87,0,5,0,5,4,0,5,87,461,86,775,86,0,86,0,86,0,86,0,86,0,86,62,86,126,86
NV,0,3,41,0,4,40,0,6,6884,44,5267,44,20,6,8,44,5,9,2,42,0,6,605,43,4,6,8,43,19,6,46,44,2,41,1,42,779,43,0.765107496,44,5267,6884,0.012970169,6,20,1542,0.010261673,6,20,1949,0.016260163,6,4,246,0.776636714,43,605,779,,0,44,0,44,1,44,0,44,1,44,2,44,2,44,2,44,0,44,0,9,0,9,1,9,1,9,1,9,0,9,1,9,1,9,0,9,0,5,8,0,0,0,0,0,2,44,1,44,0,5,0,5,3,0,5,44,231,42,334,42,2,42,0,42,0,42,0,42,0,42,66,42,117,42
TX,4,26,432,4,46,412,8,58,56738,460,43336,460,145,54,93,462,42,68,7,459,0,54,5072,459,37,54,80,459,135,54,450,462,10,54,26,459,6130,459,0.763791463,460,43336,56738,0.013096098,54,145,11072,0.009663446,54,145,15005,0.019422572,54,37,1905,0.827406199,459,5072,6130,,0,462,8,462,2,462,7,462,13,462,18,462,30,462,24,462,3,462,1,66,3,66,4,66,3,66,6,66,11,66,4,66,10,66,0,67,2,56,0,0,0,0,0,0,8,462,11,462,0,53,0,53,48,2,53,462,2591,459,3280,459,5,459,2,459,0,459,0,459,3,459,508,459,655,459
KS,5,12,105,7,108,7,0,24,7519,121,4273,121,4,25,6,122,0,28,0,119,0,25,484,122,0,25,2,122,4,25,22,122,0,25,0,119,756,122,0.568293656,121,4273,7519,0.004056795,25,4,986,0.002016129,25,4,1984,0,25,0,205,0.64021164,122,484,756,,0,122,1,110,0,109,0,109,0,109,1,109,2,109,2,109,0,122,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,28,0,24,189,22,60,30,0,0,0,122,0,122,0,23,0,23,2,0,23,122,135,119,296,119,0,119,0,106,0,106,0,119,0,119,34,119,75,119
ME,1,3,31,1,21,13,1,12,2808,35,2079,35,16,13,2,35,5,15,0,34,0,14,209,35,1,13,3,35,16,13,29,35,0,13,0,34,305,35,0.740384615,35,2079,2808,0.015238095,13,16,1050,0.011825573,13,16,1353,0.008,13,1,125,0.685245902,35,209,305,,0,35,0,33,0,33,0,33,0,33,1,33,1,33,0,33,0,35,0,15,0,15,0,15,0,14,1,15,0,15,1,15,3,15,0,15,0,3,0,0,0,0,0,0,0,35,0,35,0,6,0,6,0,0,6,35,67,34,90,34,0,34,0,32,0,32,0,34,0,34,10,34,11,34
TN,2,84,24,13,85,12,3,98,18015,110,12524,110,94,98,14,110,12,102,0,107,0,98,1525,110,20,98,19,110,92,98,85,110,2,98,2,107,2400,110,0.695198446,110,12524,18015,0.007972858,98,94,11790,0.005536577,98,94,16978,0.008643042,98,20,2314,0.635416667,110,1525,2400,,0,110,1,109,0,109,0,109,2,109,1,109,6,109,4,109,0,110,0,101,2,101,1,101,0,101,2,101,4,101,1,101,2,101,0,101,0,31,0,0,0,0,0,0,2,110,2,110,0,32,0,32,13,0,32,110,564,107,877,107,0,107,0,106,0,106,0,107,0,107,115,107,160,107
MT,1,35,27,2,57,4,0,11,2625,63,1632,63,3,10,2,63,3,39,0,62,0,8,128,63,0,10,0,63,3,10,12,63,0,10,0,62,220,63,0.621714286,63,1632,2625,0.006036217,10,3,497,0.003880983,10,3,773,0,10,0,94,0.581818182,63,128,220,,0,63,0,59,0,59,0,58,0,58,1,58,1,58,0,58,0,63,0,9,2,8,0,8,0,8,0,8,1,8,0,8,0,8,0,9,0,41,0,0,0,0,0,0,0,63,0,63,0,5,0,5,0,0,5,63,33,62,90,62,0,62,0,58,0,58,0,62,0,62,0,62,29,62
